,type,clean
14798,ISTJ,http://www.youtube.com/watch?v=VukdPx73Bh0
14799,ISTJ,http://www.youtube.com/watch?v=iWXQUDfQz5I&feature=related
14800,INFJ,https://www.youtube.com/watch?v=bMvG2mQMZZw
14801,INFJ,https://www.youtube.com/watch?v=mAysB3qvm9A
14802,INFJ,https://www.youtube.com/watch?v=2bBk2gd1Kfk
14803,INTJ,https://www.youtube.com/watch?v=eP4fMaQKYMc
14804,INTJ,https://www.youtube.com/watch?v=nun_Y0z0668
14805,INTJ,https://www.youtube.com/watch?v=2Z6UJbwxBZI
14806,INTJ,https://www.youtube.com/watch?v=3-MFrM-ubvA
14807,INTJ,https://www.youtube.com/watch?v=cgqdNRlB8CI
14808,INTJ,https://www.youtube.com/watch?v=VWEmsUiQELU
14809,INTJ,https://www.youtube.com/watch?v=rLU9gcqeOWU
14810,INTJ,https://www.youtube.com/watch?v=olfhvoPENzY
14811,INTJ,https://www.youtube.com/watch?v=gg85IH3vghA
14812,INTJ,https://www.youtube.com/watch?v=F3bBKTdk2Kk
14813,INTJ,https://www.youtube.com/watch?v=aykTKEDuHzM
14814,INTJ,https://www.youtube.com/watch?v=e_UkowmQs30
14815,INTJ,https://www.youtube.com/watch?v=2awbKQ2DLRE
14816,INTJ,https://www.youtube.com/watch?v=uW0StzgQG38
14817,INTJ,https://www.youtube.com/watch?v=sKqt6e7EcCs
14818,INTJ,https://www.youtube.com/watch?v=2aqDScoXOwA
14819,INTJ,https://www.youtube.com/watch?v=B39hDHxwpxM
14820,INTJ,https://www.youtube.com/watch?v=xacflWZig8c
14821,INTJ,https://www.youtube.com/watch?v=Z3wV5qF94EA
14822,INTJ,https://www.youtube.com/watch?v=HI9n7m8PEQw
14823,INTJ,https://www.youtube.com/watch?v=AlhkwHSZMyg
14824,INTJ,https://www.youtube.com/watch?v=d29u8KWiacw
14825,INTJ,https://www.youtube.com/watch?v=A-Pkx37kYf4
14826,INTJ,https://www.youtube.com/watch?v=fSG38tk6TpI
14827,INTP,http://www.youtube.com/watch?v=iTXoxV-MFMo
14828,INTP,http://www.youtube.com/watch?v=0n7JNKzmjHg
14833,INFJ,http://www.youtube.com/watch?v=9RFOqajBBfI
14836,INFJ,http://www.youtube.com/watch?v=D0vrsxg0naA
14837,INFJ,http://www.youtube.com/watch?v=b-vCjSTiEMI
14838,INFJ,http://www.youtube.com/watch?v=0fv6TscQ1Qc&feature=related
14839,INFJ,http://www.youtube.com/watch?v=-3OSoBFzhLI
14840,INFJ,http://www.youtube.com/watch?v=MDv5-D-yriw
14842,INFP,http://www.youtube.com/watch?v=QQhteUqFuAM&feature=related
14843,INFP,http://www.youtube.com/watch?v=y1Mov5cIe24
14844,INFP,http://www.youtube.com/watch?v=8QSgNM9yNjo
14846,INFP,http://www.youtube.com/watch?v=6Th0HT2i-T4&feature=related
14847,INFP,http://www.youtube.com/watch?v=qQj9zk-Htww
14848,INFP,http://www.youtube.com/watch?v=tQSU5nn76hM
14850,INFP,http://www.youtube.com/watch?v=9wNKEBWD378&feature=related
14851,INFP,http://www.youtube.com/watch?v=UmhIUwUzcNE
14852,INFP,http://www.youtube.com/watch?v=-MRupiLnleg
14853,INFP,http://www.youtube.com/watch?v=-MRupiLnleg
14854,INFP,http://www.youtube.com/watch?v=UmhIUwUzcNE
14855,INFP,http://www.youtube.com/watch?v=lSiMYOXkTJg&feature=related
14856,INFP,http://www.youtube.com/watch?v=Id2UmvucqbQ
14858,INFP,http://www.youtube.com/watch?v=QtFPdBUl7XQ
14859,INFP,https://www.youtube.com/watch?v=j04v1PRMJT8
14860,INFP,http://www.youtube.com/watch?v=QYAi0utVmBo
14861,INFP,http://youtu.be/XF7b_MNEIAg
14862,INFP,http://youtu.be/VVgixOjGhVU
14863,INFP,http://youtu.be/Pd0VBm8gU5o
14864,INFP,http://youtu.be/lwQmDvuORY0
14865,INFP,http://youtu.be/zah3QK5QH40
14866,INFP,http://youtu.be/aNzCDt2eidg
14867,INFP,http://www.youtube.com/watch?v=vciOpGxiVVE
14868,INTP,https://www.youtube.com/watch?v=_EVKy35L7MM
14869,INTP,https://www.youtube.com/watch?v=Y6ljFaKRTrI
14873,INTP,http://www.youtube.com/watch?v=sA8PaIw5gcE
14874,INTP,http://www.youtube.com/watch?v=AM5C8Azltno
14875,INTP,http://www.youtube.com/watch?v=erGwnIkSA_I
14876,INTP,http://www.youtube.com/watch?v=leyKvqKKLOU&feature=channel
14877,INTP,http://www.youtube.com/watch?v=g5GqmUrnarY
14880,INTP,http://www.youtube.com/watch?v=GxNuIUFF-1k&feature=channel
14881,INTP,http://www.youtube.com/watch?v=leyKvqKKLOU
14882,INTP,http://www.youtube.com/watch?v=erGwnIkSA_I&feature=channel
14883,INTP,http://www.youtube.com/watch?v=4F-CpE73o2M
14884,INTP,http://www.youtube.com/watch?v=o9LwhdXGQFg
14885,INTP,http://www.youtube.com/watch#v=y0s7ycdUcHk&feature=related
14888,INTP,http://www.youtube.com/watch?v=u6KXgjLqSTg
14889,INTP,http://www.youtube.com/watch?v=e-CWXagX8MM
14890,INTP,http://www.youtube.com/watch?v=T01Q7dXZEWs'
14891,INTP,https://www.youtube.com/watch?v=FMRmbWnsMMk
14892,INTP,http://www.youtube.com/watch?v=iatGZ8NDknA
14895,INFP,https://m.youtube.com/watch?v=FJuaAWrgoUY
14898,INFP,https://m.youtube.com/watch?v=K2mW9fOi7aw
14900,INFP,https://m.youtube.com/watch?v=t3_tFk5ARp0
14903,INFP,http://www.youtube.com/watch?v=bW9wULjz0Ng&feature=relmfu
14904,INFP,http://www.youtube.com/watch?v=CAZA8Su6vpc
14905,INFP,http://www.youtube.com/watch?v=UoNtIkRm1HE
14906,INFJ,https://www.youtube.com/watch?v=YtdWHFwmd2o
14907,INFJ,https://www.youtube.com/watch?v=k2W0-z8EnaM
14908,INFJ,https://www.youtube.com/watch?v=fJyhbzymBWo
14910,INFJ,https://youtu.be/n0-E6BnCVFA
14911,INFJ,https://www.youtube.com/watch?v=HBPvkctfN6Y
14912,INFJ,https://youtu.be/JW6WOBk0cfE
14913,INFJ,https://www.youtube.com/watch?v=hOgALTFzFbQ
14914,INFJ,https://www.youtube.com/watch?v=gg5_mlQOsUQ
14916,INFJ,http://www.youtube.com/watch?v=Bag1gUxuU0g
14917,INFJ,http://www.youtube.com/watch?v=EAc4zHEDd7o
14918,INFJ,http://www.youtube.com/watch?v=5x_YntWADdk
14919,INFJ,http://www.youtube.com/watch?v=aeGFu05xB-8
14920,INFJ,http://www.youtube.com/watch?v=OPKQKX5JWqY
14921,INFJ,http://www.youtube.com/watch?v=nVjsGKrE6E8
14922,INFJ,http://www.youtube.com/watch?v=uxbMW9xhX8Q
14923,INFJ,http://www.youtube.com/watch?v=-lpwscsaumI
14924,INFJ,http://www.youtube.com/watch?v=yVl_MG5Yoos
14925,INFJ,http://www.youtube.com/watch?v=NDp-F3Y97ZQ
14932,INTP,https://youtu.be/1tixQ6c4K9o
14934,INTP,https://youtu.be/g-sgw9bPV4A
14936,INTP,https://youtu.be/YSsP2R0vK_M
14937,INTP,https://youtu.be/gWOzUzJd6wM
14938,INTP,https://youtu.be/qpl5mOAXNl4
14939,INTP,https://youtu.be/g-sgw9bPV4A
14940,INTP,https://youtu.be/MNyG-xu-7SQ
14944,INFP,http://www.youtube.com/watch?v=Tox_UDjLRCc
14946,INFP,http://www.youtube.com/watch?v=HO1OV5B_JDw
14947,INFP,http://www.youtube.com/watch?v=G1F7toKvICs&feature=related
14948,INFP,http://www.youtube.com/watch?v=-7QwPDRP__o&feature=related
14949,INFP,http://www.youtube.com/watch?v=zMBTvuUlm98
14950,INFP,http://www.youtube.com/watch?v=RdZLiORITBg&feature=player_embedded#!
14951,INFP,http://www.youtube.com/watch?v=i2HnH86mVpo
14952,INFP,http://www.youtube.com/watch?v=DzDpHQK4bcw
14953,INFP,http://www.youtube.com/watch?v=pl15PlIXHIk'
14954,INTP,https://www.youtube.com/watch?v=KdftbYqA_VQ
14955,INTP,https://www.youtube.com/watch?v=DCzU9GAqcXo&t
14956,INTP,https://www.youtube.com/watch?v=37p7y612470
14957,INTP,https://www.youtube.com/watch?v=O7D-1RG-VRk
14960,INTP,https://www.youtube.com/watch?v=Ye_iob2MwGw
14963,INFJ,http://www.youtube.com/watch?feature=endscreen&amp;v=mENmbZ5Ikto&amp;NR=1
14964,INFJ,http://www.youtube.com/watch?v=jEKRm4xf2cU&amp;hd=1
14965,INFJ,http://www.youtube.com/watch?v=N81mSQKrSv4
14966,INFJ,http://www.youtube.com/watch?v=7_xjzP8dUqk
14967,INFJ,http://www.youtube.com/watch?v=Sk2kZBrDXSE
14968,INFJ,https://www.youtube.com/watch?v=bkysjcs5vFU
14969,INFJ,http://www.youtube.com/watch?v=l5zFsy9VIdM
14970,INFP,http://www.youtube.com/watch?v=aAJfhZamFmo&NR=1&feature=fvwp
14971,INTJ,https://www.youtube.com/watch?v=wvYEtAyVBBE
14972,ISFJ,http://www.youtube.com/watch?v=iZr52EqpQ90
14975,ISFJ,http://www.youtube.com/watch?v=mIsnIt1p978
14976,ISFJ,http://www.youtube.com/watch?v=MBswVKw8H6A
14977,ISFJ,http://www.youtube.com/watch?v=aMj03UGIK3U
14978,ISFJ,http://www.youtube.com/watch?v=lx4IktAj38k
14979,ISFJ,http://www.youtube.com/watch?v=B-Wd-Q3F8KM
14980,INTP,http://www.youtube.com/watch?v=gRApOOetSco
14981,INTP,http://www.youtube.com/watch?v=VybFszvOlqA
14982,INTP,http://www.youtube.com/watch?v=GadNYXF0_4E&feature=related
14985,INFP,https://www.youtube.com/watch?v=-pO_mlZDlFo
14986,INFP,https://www.youtube.com/watch?v=_QdPW8JrYzQ
14990,INFP,https://www.youtube.com/watch?v=zCktyjCosHE
14992,INFP,https://www.youtube.com/watch?v=r82fyOb8F5w
14993,INFP,https://www.youtube.com/watch?v=POgViZ_Zcek
14994,INFP,https://www.youtube.com/watch?v=NIryRIXye24
14997,INFJ,https://www.youtube.com/watch?v=QOxhAgVWSy4
14998,INFJ,https://www.youtube.com/watch?v=xh_9QhRzJEs
14999,INFJ,https://www.youtube.com/watch?v=r30G5mzdqTg
15000,INFJ,https://www.youtube.com/watch?v=gZVNzUw5L7Y
15001,INFJ,https://www.youtube.com/watch?v=JXtnpTo-fyk
15002,INFJ,https://www.youtube.com/watch?v=R4nJnWnPGhI
15003,INFJ,https://www.youtube.com/watch?v=QOxhAgVWSy4
15004,INTP,https://www.youtube.com/watch?v=zKCrSN9oXgQ
15005,ISTJ,http://www.youtube.com/watch?v=EDOuWEniNHI
15006,ISTJ,http://www.youtube.com/watch?v=ak_ujxsRG1I#t=67
15007,ISTJ,https://www.youtube.com/watch?feature=player_embedded&v=0nlJuwO0GDs
15008,ISTJ,http://www.youtube.com/watch?v=t0m_nA4iOKw
15009,ISTJ,http://www.youtube.com/watch?v=t0m_nA4iOKw
15011,ISTJ,https://www.youtube.com/watch?v=5t99bpilCKw
15012,ISTJ,https://www.youtube.com/watch?v=xuUHksO-Qdw
15013,ISTJ,https://www.youtube.com/watch?v=aMmAsqtGRmk
15014,ISTP,https://www.youtube.com/watch?v=57apQjbVq5w
15015,ISTP,https://www.youtube.com/watch?v=8-F84HOvKGw
15016,ISTP,http://www.youtube.com/watch?v=5Krz-dyD-UQ
15017,ISTP,http://www.youtube.com/watch?v=hgXxDFvfdhM
15018,ISTP,http://www.youtube.com/watch?v=t3AoWDM8uLk
15019,INTP,http://www.youtube.com/watch?v=xYaujnR_8NE
15020,INTJ,http://www.youtube.com/watch?v=zIV4poUZAQo
15022,INFJ,https://www.youtube.com/watch?v=LmQZjKMcPcA
15023,INTP,http://www.youtube.com/watch?v=xjX2KYuAJcA
15028,INTP,http://www.youtube.com/watch?v=oGGCRHRW8cs&amp;feature=related
15029,INTP,http://www.youtube.com/watch?v=phKksJeIMKo
15031,INTP,http://www.youtube.com/watch?v=jxYzQtSxoKE
15032,INTP,http://www.youtube.com/watch?v=TuCIvmt7-xI
15033,INTP,http://www.youtube.com/watch?v=c3nbYr8NKGQ
15035,INTP,https://www.youtube.com/watch?v=E3aBB-J9vhg
15043,INFJ,https://www.youtube.com/watch?v=R39e30FL37U
15052,INFP,https://www.youtube.com/watch?v=DwKtrXv06uQ
15054,INFP,https://www.youtube.com/watch?v=B8NAXEfkWl4
15057,INFP,http://www.youtube.com/watch?v=QVwDuhNACTE
15058,INFP,http://www.youtube.com/watch?v=-KMpZaEF6g0
15059,INFP,http://www.youtube.com/watch?v=RS_ux2H473I
15060,INFP,http://www.youtube.com/watch?v=_1YsFgDaEeo
15061,INFP,http://www.youtube.com/watch?v=FWa-aMiqQKE
15062,INFP,http://www.youtube.com/watch?v=uu4fhAY2M1c
15063,INFP,http://www.youtube.com/watch?v=ukYH43wXOJ8
15064,INFP,http://www.youtube.com/watch?v=-C8PIah6Nvc
15065,INFP,http://www.youtube.com/watch?v=4CD_H7SzUJA&feature=related
15066,INFP,http://www.youtube.com/watch?v=Ta2-VXNIhH0
15068,INFP,http://www.youtube.com/watch?v=xIHPTleCO6U
15069,INFP,https://www.youtube.com/watch?v=10yrPDf92hY
15070,INFP,https://www.youtube.com/watch?v=yBWBfYiSFnc
15071,ISFP,https://www.youtube.com/watch?v=sZxWSYOykpQ
15074,ISFP,https://www.youtube.com/watch?v=WYYceji9nkE
15075,ISFP,https://www.youtube.com/watch?v=M34SJQlwWKU
15076,ISFP,https://www.youtube.com/watch?v=MmlAOiYVZsM
15085,ENTJ,http://www.youtube.com/watch?v=FhnSiRYPqpw
15086,ENTJ,http://www.youtube.com/watch?v=Wln6NX0V4AQ&feature=related
15087,ENTJ,http://www.youtube.com/watch?v=U7pv7sO5Gng&feature=share
15088,ENTJ,http://www.youtube.com/watch?v=2d3AqlKfXbE
15089,ENTJ,http://www.youtube.com/watch?v=bdEYIRyWx_M&feature=fvst
15090,ENTJ,http://www.youtube.com/watch?v=isKj9RnC9NI&feature=related
15091,ENTJ,http://www.youtube.com/watch?v=BYE4CVhVkhw
15092,ENTJ,http://www.youtube.com/watch?v=V92OBNsQgxU
15093,INFJ,https://www.youtube.com/watch?v=lbAisNM0g1Q
15094,INTP,https://www.youtube.com/watch?v=13gxiapsaRs
15095,INTP,http://www.youtube.com/watch?v=eSqbUr2IRSQ
15097,INTP,http://www.youtube.com/watch?v=TF297rN_8OY
15098,INTP,https://www.youtube.com/watch?v=8RNSPjyBG3g
15099,INTP,https://www.youtube.com/watch?v=iapExUAC6gY
15101,INTP,https://www.youtube.com/watch?v=S21tC-JxWXA
15104,INTP,http://youtu.be/flf88G9p99Y
15105,INTP,http://youtu.be/flf88G9p99Y
15106,INTP,http://youtu.be/fOLyoxBSo1g
15107,INTP,http://youtu.be/hs5j8uUR2nc'
15109,INFP,https://www.youtube.com/watch?v=BIIja7qPPI4
15110,INFP,https://www.youtube.com/watch?v=VLjE4FFYFSY
15115,INTJ,https://www.youtube.com/watch?v=1BZmuz88KEY
15116,INTP,https://www.youtube.com/watch?v=qAS6iXwig0E
15117,INTP,https://www.youtube.com/watch?v=wSDoYK3qDzo
15118,INTP,https://www.youtube.com/watch?v=OVIZPh4kOPM
15119,INTP,https://www.youtube.com/watch?v=qAS6iXwig0E
15120,INTP,https://www.youtube.com/watch?v=D0Lim2XmVc4
15121,INTP,https://www.youtube.com/watch?v=uZgKHmbjTKo
15122,INTP,https://www.youtube.com/watch?v=ahGxiSV_LH0'
15123,ENTJ,https://www.youtube.com/watch?v=PUIPOKOGIOA
15124,ENTJ,https://www.youtube.com/watch?v=IfeyUGZt8nk
15127,ENTJ,http://www.youtube.com/watch?v=KD1NTfTF21I&feature=BFa&list=LLY7lWhfBPIpN1W4N0BvUT2Q&lf=plpp_video
15128,ENTJ,http://www.youtube.com/watch?v=hsX6ACR19bE...
15129,INFP,https://www.youtube.com/watch?v=EtEWXPIHL6E
15131,INTP,http://www.youtube.com/watch?v=IjmBPFPTq-g
15132,INFP,http://www.youtube.com/watch?v=sC2GjXMk7i4
15133,INFP,http://www.youtube.com/watch?v=n2xODjbfYw8
15134,INFP,http://www.youtube.com/watch?v=6BrGgmJ0SAU
15135,INFP,http://www.youtube.com/watch?v=fGt9rcMJJXI'
15136,INTJ,https://www.youtube.com/watch?v=OgweFWOMDw4
15137,ISTP,https://www.youtube.com/watch?v=h-0HRs0FY2U
15138,ISTP,https://www.youtube.com/watch?v=O-zpOMYRi0w
15139,ISTP,https://www.youtube.com/watch?v=QnbvOi4SpSk
15140,ISTP,https://www.youtube.com/watch?v=ROk_XmYV_WI
15141,ISTP,https://www.youtube.com/watch?v=ttf8dsd3B3U
15142,ISTP,https://www.youtube.com/watch?v=OKT0AqmVGSE
15143,ISTP,https://www.youtube.com/watch?v=n0l0YOHO5jg
15144,ISTP,http://www.youtube.com/watch?v=aD_cWEIy4Gg
15145,ISTP,http://www.youtube.com/watch?v=pCU-5MM2v9c
15146,ISTP,http://www.youtube.com/watch?v=vu6N5ktSUhM
15147,ISTP,https://www.youtube.com/watch?v=22wU-UITRIA
15150,INTJ,https://www.youtube.com/watch?v=kRj-S8Aklcw
15151,ENFP,https://www.youtube.com/watch?v=X9t2M8-GBlQ
15153,INTJ,https://www.youtube.com/watch?v=00PdHIPjaWQ
15160,ISTJ,https://www.youtube.com/watch?v=zi8ShAosqzI
15163,ISTJ,https://www.youtube.com/watch?v=hLpE1Pa8vvI
15167,INTP,http://www.youtube.com/watch?v=fljAXb3E5nA
15168,INTP,http://www.youtube.com/watch?v=xhGnuHuD5Fc
15169,INTP,https://www.youtube.com/watch?v=m_-Gld700LE
15170,INTP,http://www.youtube.com/watch?v=XCUZSS54drI
15171,INTP,http://www.youtube.com/watch?v=OrdqLNM42oQ
15172,INTP,http://www.youtube.com/watch?v=IVDuaIuGB_0
15173,INTP,http://www.youtube.com/watch?v=-kCKob1YKOU
15174,INTP,http://www.youtube.com/watch?v=QgW3GTwYK1s
15176,INFJ,https://www.youtube.com/watch?v=XuSCSFl4mqI
15177,INFJ,https://www.youtube.com/watch?v=clKAdQnwJ7A
15178,INFJ,https://www.youtube.com/watch?v=GcW91s30t_k
15179,INFJ,https://www.youtube.com/watch?v=zI6MvzIZ3CA
15180,INFJ,https://www.youtube.com/watch?v=WziA88-n02k
15181,INFJ,https://www.youtube.com/watch?v=bxFOOS82Q24
15187,ENTJ,http://www.youtube.com/watch?v=2elfKEHWLH4
15188,ENTJ,http://www.youtube.com/watch?v=lcJoTREXxwU
15189,ISTP,http://www.youtube.com/watch?v=Nh8WgY2SBrM
15190,ISTP,http://www.youtube.com/watch?v=pw6_VXPwm6U
15192,ISTP,http://www.youtube.com/watch?v=f58_rwdyoCs
15193,ISTP,http://www.youtube.com/watch?v=9n-PHK7Caec&feature=related
15194,ISTP,http://www.youtube.com/watch?v=U7_TOY0XSR4&feature=related
15195,ISTP,http://www.youtube.com/watch?v=H25lz7gchaw&feature=related
15197,ISTP,http://www.youtube.com/watch?v=zeLdVPDlYUs
15198,ISTP,http://www.youtube.com/watch?v=R7yfISlGLNU
15199,ISTP,http://www.youtube.com/watch?v=ZXhuso4OTG4
15200,ISTP,http://www.youtube.com/watch?v=rZ7wMHzS4mY
15201,ISTP,http://www.youtube.com/watch?v=KVKDQgT_b-Y
15202,ISTP,http://www.youtube.com/watch?v=ime-AymuZHg
15204,ISTP,http://www.youtube.com/watch?v=ndIJWhbH-4w
15206,ISTP,http://www.youtube.com/watch?v=tVACUjHn6yU&feature=related
15207,ISTP,http://www.youtube.com/watch?v=kS-zK1S5Dws
15210,INTP,https://www.youtube.com/watch?v=dQE-DXsozg8
15215,INTP,http://youtu.be/-moG6JDmJdc
15220,INTJ,http://youtu.be/RBHZFYpQ6nc
15221,INTJ,http://youtu.be/kdemFfbS5H0
15222,INTJ,http://youtu.be/kXYiU_JCYtU
15224,ENTJ,https://youtu.be/NyVPxQR7G3E
15225,INTJ,https://www.youtube.com/watch?v=CuzZ8mV9Zh8
15229,INFJ,https://www.youtube.com/watch?v=pPZDBF0kei0
15231,INFJ,https://www.youtube.com/watch?v=I1Fa9TQMaZg
15241,INFP,https://www.youtube.com/watch?v=1xIQmFk1ok0
15246,ENFJ,http://www.youtube.com/watch?v=Dnh2cBBTVlQ
15250,INFJ,https://www.youtube.com/watch?v=jEgX64n3T7g
15251,INFJ,http://www.youtube.com/watch?v=7NJqUN9TClM
15252,INFJ,http://www.youtube.com/watch?v=b84eimPNqnM
15253,INFP,https://www.youtube.com/watch?v=E-pbq5wI8Ic
15254,INFP,https://www.youtube.com/watch?v=cfOa1a8hYP8
15258,INFP,http://www.youtube.com/watch?v=J-qoaioG2UA
15261,INTJ,https://www.youtube.com/watch?v=F3RYvO2X0Oo
15262,INTJ,https://www.youtube.com/watch?v=gml-nAJGRbY
15265,INTJ,https://www.youtube.com/watch?v=U16Xg_rQZkA&list=LL37mM4M1iOTAnSywcOUVOZg&index=2
15267,INFJ,http://youtu.be/vW1hv37imjw
15271,INTJ,http://www.youtube.com/watch?v=f5vOfr1dl4o
15274,INFP,https://www.youtube.com/watch?v=zbsjnb2NVkw
15276,INFJ,http://www.youtube.com/watch?v=d79XYhr6tsg
15277,INFJ,http://www.youtube.com/watch?v=zf0L0Uo1Lro
15280,ISFJ,http://www.youtube.com/watch?v=cG042nkReBA
15281,ISFJ,http://www.youtube.com/watch?v=WEbzM2FUP9s
15282,ISFJ,http://www.youtube.com/watch?v=DjGwusHrOtk&NR=1
15283,ISFJ,http://www.youtube.com/watch?v=pGRwiHoTcwY
15285,INTJ,https://www.youtube.com/watch?v=mD3QrCr5LP8
15286,INTP,https://www.youtube.com/watch?v=eoBYYElyP4c
15287,INTP,https://www.youtube.com/watch?v=zGGXVTXFO-4
15289,INTP,http://youtu.be/o57AuMfyrEM
15292,INTP,http://www.youtube.com/watch?v=NTKEDXNQAcc
15293,INFP,https://www.youtube.com/watch?v=YLvWz9GQ3PQ
15295,ESFP,https://www.youtube.com/watch?v=Yc5SeffdHiI
15296,ESFP,https://www.youtube.com/watch?v=UuG8-ahrUAI
15297,INTJ,http://www.youtube.com/watch?v=EXPcBI4CJc8
15298,INTJ,http://www.youtube.com/watch?v=azEvfD4C6ow
15301,INTP,https://www.youtube.com/watch?v=z922by9_6Fw
15304,INTJ,https://www.youtube.com/watch?v=n3EE2Yyyx1k
15305,INFJ,http://www.youtube.com/watch?v=UyyjU8fzEYU
15306,INFP,http://www.youtube.com/watch?v=fFMDGSWhHbo
15309,INFP,https://www.youtube.com/watch?v=Ny5DgIcQ2uw
15311,INFP,https://www.youtube.com/watch?v=ocTdA8NytIc
15312,INFP,https://www.youtube.com/watch?v=IHgFJEJgUrg
15313,INFP,https://www.youtube.com/watch?v=gT3zXBd2ksk
15314,INFP,https://www.youtube.com/watch?v=smNM1IT5cao
15315,INFP,https://www.youtube.com/watch?v=bMmCx_OEhBA
15316,INFP,https://www.youtube.com/watch?v=bSfpSOBD30U
15317,INFP,https://www.youtube.com/watch?v=OG2eGVt6v2o
15318,INFP,https://www.youtube.com/watch?v=5XR7naZ_zZA
15319,INFP,https://www.youtube.com/watch?v=H2VHEYmn7TE
15320,INFP,https://www.youtube.com/watch?v=2i2khp_npdE
15322,INFP,https://www.youtube.com/watch?v=kb901KsDtjo
15326,INFP,https://www.youtube.com/watch?v=ujrgek6_tpM
15327,INFP,https://www.youtube.com/watch?v=DL9HwsgSVRE
15337,INTP,http://www.youtube.com/watch?v=JuYeHPFR3f0
15338,INTP,http://www.youtube.com/watch?v=ZvWCdnkPkPE
15341,INTP,http://www.youtube.com/watch?v=1EBfxjSFAxQ
15343,INTJ,http://www.youtube.com/watch?v=nj1O_-P67pY
15344,INTJ,http://www.youtube.com/watch?v=rrgFIlnmrGk
15345,INTJ,http://www.youtube.com/watch?v=OOgpT5rEKIU
15346,INTJ,http://www.youtube.com/watch?v=-mTUmczVdik
15348,INTJ,http://www.youtube.com/watch?v=Ak6iEPkcHfs
15350,ISTJ,https://www.youtube.com/watch?v=Tr_kOavSAl8
15351,ISTJ,https://www.youtube.com/watch?v=N2RK6OGNMCY
15352,ISTJ,https://www.youtube.com/watch?v=cxO_1UufrwQ
15353,ISFJ,https://www.youtube.com/watch?v=aQcMQ4LYiNQ
15362,INFJ,http://www.youtube.com/watch?v=JoLTdwDtxqk
15364,INFJ,http://www.youtube.com/watch?v=uImFYhgD5ww
15365,INFJ,http://www.youtube.com/watch?v=ZYTDG6qbL4M
15366,INFJ,http://www.youtube.com/watch?v=wxBO28j3vug
15369,ISTJ,https://www.youtube.com/watch?v=Rd0vYypAeiI
15370,ISTJ,https://www.youtube.com/watch?v=7UIIiYunMQk
15371,ISTJ,https://www.youtube.com/watch?v=6AhXSoKa8xw&spfreload=10
15372,ISTJ,https://www.youtube.com/watch?v=rmFMiDGIgRc&spfreload=10
15373,ENFJ,https://www.youtube.com/watch?v=OjETibEMbJY
15374,ENFJ,https://www.youtube.com/watch?v=yupYyOllfo0
15375,ENFJ,https://www.youtube.com/watch?v=A-UTPKL-UGY
15376,ENFJ,https://www.youtube.com/watch?v=AyT-deoKDYc
15377,ENFJ,https://www.youtube.com/watch?v=dNYf894ZM8U&oref=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdNYf894ZM8U&has_verified=1
15378,ENFJ,https://www.youtube.com/watch?v=QMokMQ8Bu7Y
15379,ENFJ,https://www.youtube.com/watch?v=qUUc4Cq5NJc
15380,ENFJ,https://www.youtube.com/watch?v=97dwYLnbW4E
15381,ENFJ,https://www.youtube.com/watch?v=fj-10lIrboM
15382,ENFJ,https://www.youtube.com/watch?v=MwTOCre-phs
15383,ENFJ,https://www.youtube.com/watch?v=KVteH49Jxd8
15384,ENFJ,https://www.youtube.com/watch?v=9O-UBR8DaSg
15385,ENFJ,https://www.youtube.com/watch?v=6XWBU1rUFeY
15386,ENFJ,https://www.youtube.com/watch?v=fj-10lIrboM
15387,ENFJ,https://www.youtube.com/watch?v=tuK6n2Lkza0
15388,ENFJ,https://www.youtube.com/watch?v=A-UTPKL-UGY
15389,ENFJ,https://www.youtube.com/watch?v=GNezgI8QNkQ
15390,ENFJ,https://www.youtube.com/watch?v=sV1hKciJTgg
15391,ENFJ,https://www.youtube.com/watch?v=TdbrxHLhOn8
15392,ENFJ,https://www.youtube.com/watch?v=nBPCaArtW0k
15393,ENFJ,https://www.youtube.com/watch?v=YlBnJ0egT_4
15394,ENFJ,https://www.youtube.com/watch?v=gzc_WWpQQTA
15395,ENFJ,https://www.youtube.com/watch?v=EH9meoWmAOM
15396,ENFJ,https://www.youtube.com/watch?v=MyjTrwOMSO4
15397,ENFJ,https://www.youtube.com/watch?v=zOMFGuM5xww
15399,ENFJ,https://www.youtube.com/watch?v=bWXazVhlyxQ
15400,ENFJ,https://www.youtube.com/watch?v=R2F_hGwD26g
15401,ENFJ,https://www.youtube.com/watch?v=VrZ4sMRYimw
15402,ENFJ,https://www.youtube.com/watch?v=NjLt0LS1M0I
15403,ENFJ,https://www.youtube.com/watch?v=hHRNSeuvzlM
15404,ENFJ,https://www.youtube.com/watch?v=YEu0sNj_I5A
15405,INFJ,https://www.youtube.com/watch?v=9u_v9H24PfY
15406,INFJ,https://www.youtube.com/watch?v=K4Fz_qZGs3A
15409,INFJ,https://www.youtube.com/watch?v=prwvUZSlIq8
15410,INFP,http://www.youtube.com/watch?v=OFgHy-ia8RMl
15415,ESTP,http://www.youtube.com/watch?v=xodmwwNV18w
15416,ESTP,http://www.youtube.com/watch?v=1sONfxPCTU0
15417,INTP,http://www.youtube.com/watch?v=n31AnIp4WTM
15418,INFJ,http://www.youtube.com/watch?v=9d_l0K02iQs
15421,INFJ,https://youtu.be/kHonUPlJTUY
15422,INFJ,https://youtu.be/oacaq_1TkMU
